Ax,Ay,Az,Gx,Gy,Gz,Label
-0.505,1.772,-1.213,22.120,88.952,75.460,Shake
-0.326,1.997,-1.765,-109.156,167.860,41.090,Shake
0.254,-1.679,-0.083,-58.809,1.794,-64.531,Shake
0.263,-1.319,1.999,-71.986,-198.844,-56.796,Shake
0.106,-0.886,1.999,164.789,-116.331,-16.161,Shake
-0.177,1.332,-0.772,158.611,-2.809,-10.929,Shake
-0.987,1.997,-1.969,-46.952,61.976,-2.100,Shake
-0.094,-0.235,-0.722,-136.080,154.831,-36.741,Shake
0.156,-1.346,1.999,-209.204,-107.975,-78.741,Shake
0.585,-1.431,1.999,55.335,-100.861,-12.801,Shake
-0.022,0.794,0.520,147.385,-11.988,39.524,Shake
-0.706,1.997,-1.997,57.759,83.886,4.847,Shake
-0.120,0.308,-0.753,-72.581,39.821,7.726,Shake
0.152,-0.709,1.999,-146.825,22.032,-1.610,Shake
0.373,-1.724,1.999,-75.241,-127.286,-31.264,Shake
-0.058,0.080,0.794,258.239,-45.141,-2.056,Shake
-0.923,1.810,-1.997,139.160,111.177,-30.905,Shake
-0.841,1.995,-1.921,-61.600,73.798,-58.021,Shake
0.406,-0.628,0.522,-158.541,35.438,-70.402,Shake
0.864,-1.677,1.999,-199.833,-92.085,-123.427,Shake
-0.017,-0.793,1.868,234.806,70.954,-14.648,Shake
-0.548,1.031,-0.509,140.227,220.202,-32.769,Shake
-0.732,1.997,-1.997,-66.360,6.247,-126.271,Shake
0.666,-0.226,-0.738,-111.720,-71.776,-89.836,Shake
-0.282,-1.305,1.999,-118.930,-10.780,15.680,Shake
0.297,-0.937,1.891,100.660,104.344,71.986,Shake
-0.689,1.008,-0.518,135.083,122.675,105.035,Shake
-0.876,1.997,-1.991,-68.906,-149.555,-163.914,Shake
0.323,0.245,-1.553,-70.857,-95.891,-43.479,Shake
-0.396,-1.388,1.999,-11.996,77.166,85.794,Shake
0.767,-1.707,1.999,-1.059,-132.055,-15.444,Shake
-0.205,0.188,0.342,154.639,-114.853,-37.879,Shake
-1.539,1.997,-1.997,25.909,193.550,25.112,Shake
-0.249,0.633,-1.900,-143.894,54.425,5.617,Shake
-0.027,-1.224,1.974,-94.238,175.446,143.675,Shake
0.360,-1.538,1.999,-55.562,54.548,83.912,Shake
-0.418,-0.133,0.870,198.599,-111.186,150.946,Shake
-0.544,1.997,-1.225,48.807,-63.560,53.007,Shake
-0.693,1.594,-1.997,-224.000,-174.265,-6.834,Shake
0.588,-1.219,-0.494,-81.427,-1.304,86.214,Shake
-0.447,-1.028,1.999,3.316,108.736,161.665,Shake
-0.231,-0.759,0.969,66.649,-78.558,119.857,Shake
-0.005,1.997,-1.586,114.844,96.582,10.981,Shake
0.034,1.997,-1.997,-109.699,9.852,-59.220,Shake
0.278,-0.994,-0.720,-153.930,-112.455,-39.471,Shake
-0.717,-1.212,1.999,-14.971,-3.509,130.935,Shake
0.501,-1.289,0.964,51.739,-3.246,145.871,Shake
0.026,1.106,-0.667,242.113,71.146,139.107,Shake
0.143,1.907,-1.997,138.723,144.034,99.269,Shake
0.158,0.804,-0.313,-143.194,82.705,-9.642,Shake
-0.814,-1.216,1.999,-176.277,-93.721,-72.607,Shake
-0.060,-1.379,1.999,130.550,-239.689,3.929,Shake
-0.081,-0.103,1.010,286.685,-130.200,75.933,Shake
-0.352,1.570,-1.997,216.633,78.339,18.909,Shake
0.033,0.826,-1.464,-151.795,-153.825,-72.931,Shake
0.835,-0.845,1.999,-286.142,-138.600,-110.022,Shake
0.921,-1.309,1.999,97.107,-31.763,9.625,Shake
-0.010,-0.536,1.883,286.685,119.201,119.980,Shake
-0.556,1.410,-1.997,284.874,286.685,129.019,Shake
0.792,1.863,-1.997,-173.469,50.094,-127.715,Shake
0.263,-0.559,1.084,-286.685,-154.700,-219.940,Shake
0.186,-1.685,1.999,-272.668,-286.685,-67.489,Shake
0.611,-1.470,1.999,283.841,-77.586,98.201,Shake
-0.552,0.929,-1.449,286.685,272.615,139.991,Shake
0.768,1.962,-1.997,35.866,73.902,5.644,Shake
0.158,1.374,-0.828,-286.685,34.318,-140.236,Shake
-0.151,-1.336,1.999,-286.685,-52.316,-157.019,Shake
0.594,-1.999,1.999,67.646,-190.470,-29.890,Shake
-0.034,-0.163,0.607,286.685,61.434,95.235,Shake
-0.180,1.708,-1.997,223.247,61.801,-23.109,Shake
0.343,1.819,-1.997,-208.635,-245.009,-69.799,Shake
0.245,0.244,-0.378,-286.073,-75.731,26.792,Shake
0.161,-1.821,1.999,-282.818,91.831,41.912,Shake
0.058,-1.650,1.999,268.293,39.681,72.284,Shake
-0.449,0.438,0.188,286.685,225.260,31.692,Shake
-0.217,1.570,-1.997,193.795,95.393,-81.235,Shake
0.403,1.929,-1.996,-266.665,-130.506,-113.356,Shake
0.560,-0.742,1.999,-238.656,1.111,-13.711,Shake
0.299,-1.999,1.999,-81.725,-171.754,-1.680,Shake
-0.197,-0.960,1.999,284.856,-91.088,2.713,Shake
-0.127,0.976,-1.270,286.169,134.803,10.745,Shake
-0.065,1.997,-1.997,-59.736,2.161,-18.778,Shake
0.183,0.480,-1.203,-235.016,122.106,-52.325,Shake
0.686,-1.010,1.999,-255.474,21.945,-116.769,Shake
0.153,-1.999,1.999,-55.318,-277.576,-64.295,Shake
-0.009,0.022,1.259,286.685,75.924,41.353,Shake
0.009,1.841,-1.997,185.955,275.765,59.614,Shake
0.069,1.997,-1.997,-184.975,62.737,-2.564,Shake
0.401,-0.182,-0.307,-215.670,162.977,-98.796,Shake
-0.646,-1.538,1.999,-269.176,-128.091,-51.791,Shake
-0.650,-1.487,1.999,276.631,-168.648,-22.120,Shake
0.166,0.666,-0.702,285.171,8.846,-17.141,Shake
0.042,1.983,-1.997,88.900,155.601,18.611,Shake
0.486,1.874,-1.904,-221.034,58.345,-41.414,Shake
-0.074,-1.062,1.999,-282.800,143.019,-56.219,Shake
-0.925,-1.773,1.999,-18.856,-179.428,-39.489,Shake
-0.149,-0.557,1.765,279.265,-246.601,-113.059,Shake
-0.044,0.579,0.067,129.902,-143.439,-134.794,Shake
-1.000,1.997,-1.997,-40.486,-87.850,-65.511,Shake
-0.043,0.935,-1.426,-172.961,182.367,35.971,Shake
-0.010,-0.840,1.999,-167.107,58.249,17.885,Shake
-0.305,-1.191,1.999,114.004,-147.429,-73.386,Shake
0.116,-0.150,0.876,237.309,-64.820,-105.595,Shake
-0.477,1.707,-1.976,-8.120,151.349,-44.196,Shake
-0.119,1.574,-1.595,-119.219,66.868,14.096,Shake
0.503,-0.666,1.999,-192.911,229.845,111.265,Shake
-0.969,-1.515,1.999,-229.451,32.804,90.107,Shake
-0.922,-0.550,1.857,277.909,-177.494,62.326,Shake
-0.809,1.548,-1.992,269.203,-88.979,-24.080,Shake
-0.129,1.385,-1.997,-87.841,-216.440,-50.592,Shake
-0.176,-0.087,-0.121,-274.872,169.645,55.965,Shake
0.473,-0.752,1.999,-286.038,246.837,94.526,Shake
-1.054,-1.894,1.999,132.527,37.441,104.143,Shake
-0.602,0.561,-0.350,286.685,-30.756,17.964,Shake
0.028,1.886,-1.997,99.146,-209.291,-168.866,Shake
0.225,1.758,-1.997,-159.749,-212.712,-93.870,Shake
0.620,0.116,-0.104,-286.457,52.614,16.266,Shake
-0.511,-1.769,1.999,-261.432,174.212,147.201,Shake
-0.755,-1.243,1.999,244.466,-28.499,-0.464,Shake
0.015,0.712,-0.718,286.624,-94.622,-49.315,Shake
-0.148,1.742,-1.997,145.985,39.804,-44.774,Shake
-0.388,1.832,-1.945,-130.191,-72.817,8.645,Shake
0.754,-0.745,1.342,-224.490,162.155,0.315,Shake
-0.762,-1.647,1.999,-186.253,24.141,51.380,Shake
-0.766,-1.320,1.999,197.068,-18.042,14.096,Shake
0.232,0.471,0.055,286.685,-38.859,6.440,Shake
-0.250,1.997,-1.997,-1.015,86.844,59.885,Shake
0.285,1.208,-1.554,-197.068,47.320,-19.399,Shake
0.592,-0.790,1.848,-266.035,189.534,-13.729,Shake
-0.922,-1.959,1.999,-264.337,-197.750,-84.254,Shake
-0.358,-0.939,1.999,286.554,-85.636,-13.597,Shake
-0.425,1.082,-1.685,286.659,-112.744,-56.630,Shake
-0.326,1.984,-1.997,-14.613,-164.054,-89.530,Shake
-0.149,1.305,-1.509,-207.926,-49.822,-7.735,Shake
1.035,-1.281,1.905,-286.685,262.675,111.501,Shake
-0.829,-1.966,1.999,-47.338,149.170,21.079,Shake
-0.785,-0.103,1.250,286.685,-63.612,9.047,Shake
-0.254,0.709,0.054,282.922,-131.950,-74.340,Shake
-0.115,1.983,-1.997,-47.171,-60.095,-58.704,Shake
0.259,1.340,-1.478,-126.009,48.239,20.816,Shake
-0.110,-0.970,1.999,-273.954,248.159,123.279,Shake
-1.692,-1.609,1.999,-92.137,-10.833,25.034,Shake
-0.837,-0.767,1.755,260.601,-159.189,15.951,Shake
0.053,0.650,-0.618,286.440,-115.938,-61.110,Shake
-0.305,1.997,-1.997,16.039,-195.072,-92.260,Shake
-0.267,0.884,-0.868,-169.619,31.614,-0.796,Shake
1.211,-0.725,1.657,-250.390,193.253,33.049,Shake
-1.010,-1.785,1.999,-216.440,123.480,29.636,Shake
-0.591,-0.684,1.805,278.976,-121.756,-3.666,Shake
0.121,0.938,-0.726,262.561,-80.684,-47.976,Shake
-0.724,1.997,-1.997,44.415,-83.440,-58.704,Shake
-0.118,1.397,-1.498,-141.794,33.364,8.321,Shake
0.942,-0.978,1.488,-255.894,286.501,112.919,Shake
-1.696,-1.962,1.999,-159.626,63.394,-13.405,Shake
-0.761,-1.834,1.999,182.796,-152.766,-15.426,Shake
0.010,0.633,0.135,286.685,-193.305,0.035,Shake
-0.250,1.997,-1.997,168.464,-186.699,-76.527,Shake
-0.266,1.411,-1.662,-181.379,77.175,59.938,Shake
0.359,-0.783,1.860,-277.112,286.685,172.865,Shake
-1.744,-1.635,1.999,-278.539,240.643,16.826,Shake
-1.296,-1.767,1.999,221.629,-229.731,8.619,Shake
0.191,0.883,-0.123,282.240,-215.232,-70.639,Shake
-0.021,1.997,-1.997,26.784,-101.841,-74.804,Shake
-0.364,1.807,-1.877,-132.160,-22.706,13.090,Shake
1.008,-0.377,1.578,-264.723,285.119,133.788,Shake
-1.502,-1.921,1.999,-153.921,151.113,-6.729,Shake
-1.012,-1.193,1.999,234.421,-217.814,52.465,Shake
-0.249,0.092,1.017,278.924,-286.633,57.190,Shake
-0.089,1.967,-1.997,134.383,-185.439,-70.368,Shake
-0.477,1.759,-1.555,-49.114,45.745,2.196,Shake
1.167,-0.403,0.030,-243.320,284.200,74.095,Shake
-1.580,-0.830,1.999,-230.072,281.085,93.345,Shake
-1.134,-1.056,1.999,94.868,-196.079,-46.603,Shake
0.133,0.258,1.076,259.175,-286.589,-97.808,Shake
-0.326,1.997,-1.997,137.025,-145.206,-112.936,Shake
-0.249,1.675,-1.444,-99.724,64.995,91.140,Shake
0.746,-0.281,0.287,-251.046,285.723,187.548,Shake
-1.244,-1.477,1.999,-239.330,247.196,-12.381,Shake
-1.477,-1.163,1.926,216.720,-238.613,43.846,Shake
-0.306,1.335,-0.589,251.807,-286.685,-163.126,Shake
-0.270,1.986,-1.997,-22.741,-223.361,-184.503,Shake
-0.128,1.450,-1.366,-155.803,33.311,-18.121,Shake
1.155,-0.665,1.971,-230.143,286.685,209.247,Shake
-1.600,-1.948,1.999,36.208,10.211,-61.827,Shake
-0.641,0.362,0.875,282.949,-286.685,-32.112,Shake
-0.237,1.538,-1.618,154.770,-270.777,-167.458,Shake
-0.438,1.838,-1.997,-11.909,-142.844,-47.906,Shake
0.322,-0.155,0.143,-167.624,264.504,194.766,Shake
-1.353,-1.436,1.999,-213.500,286.449,73.421,Shake
-1.215,-0.631,1.006,105.262,-195.081,100.949,Shake
-0.605,1.068,0.099,284.296,-286.685,32.314,Shake
0.144,1.718,-1.997,-66.421,-286.685,-126.035,Shake
-0.647,1.280,-0.935,15.750,29.129,105.306,Shake
0.591,-0.522,1.999,-122.272,286.685,224.700,Shake
-1.224,-1.395,1.999,-114.826,-3.246,80.378,Shake
-1.034,-0.010,0.112,208.819,-285.547,77.884,Shake
0.232,1.378,-1.741,156.712,-286.685,-122.316,Shake
-0.750,1.831,-1.989,-10.448,-144.060,-18.209,Shake
0.697,0.382,0.448,-126.647,235.401,85.312,Shake
0.507,-0.199,1.999,-233.039,286.685,31.903,Shake
-1.566,-1.620,1.999,-82.775,82.302,21.989,Shake
-0.863,0.272,0.953,190.706,-282.949,28.796,Shake
-0.019,1.513,-0.986,179.786,-286.046,-167.212,Shake
-0.080,1.542,-1.851,81.069,-125.317,-34.790,Shake
0.140,0.840,-0.597,-68.819,154.061,43.662,Shake
0.132,0.289,1.999,-277.987,286.685,53.690,Shake
-1.501,-1.006,1.999,42.744,-126.604,-10.517,Shake
-0.733,0.117,1.845,257.154,-286.685,-72.450,Shake
0.187,1.034,-0.222,7.166,-284.848,-209.221,Shake
-0.655,1.869,-1.997,54.521,68.504,-18.261,Shake
0.358,0.538,-1.537,-164.176,286.475,123.060,Shake
-0.483,-0.197,1.999,-226.914,286.685,20.239,Shake
-1.741,-1.982,1.999,-233.292,97.177,6.387,Shake
-1.255,-0.098,1.727,210.455,-284.926,-22.680,Shake
0.257,1.291,-0.773,208.924,-286.685,-161.254,Shake
-0.374,1.853,-1.952,92.715,-110.880,-29.942,Shake
0.017,1.010,-0.813,-275.047,277.497,70.341,Shake
0.215,0.033,1.999,-285.775,286.685,150.027,Shake
-1.999,-1.999,1.999,-93.319,-30.931,-33.530,Shake
-0.866,0.147,1.248,283.789,-280.122,-42.394,Shake
0.394,1.157,-1.168,106.330,-228.506,-132.274,Shake
-0.358,1.985,-1.997,47.478,-20.632,5.136,Shake
0.488,1.095,-1.256,-186.357,222.854,81.961,Shake
-0.580,-0.672,1.999,-278.294,283.587,128.494,Shake
-1.999,-1.999,1.999,-71.120,-40.232,-11.655,Shake
-1.391,-0.943,1.837,286.685,-260.654,-38.684,Shake
0.236,1.395,-0.538,265.388,-212.852,-124.863,Shake
-0.084,1.997,-1.997,91.473,-273.823,-50.873,Shake
0.363,0.484,-1.058,-203.210,75.696,58.249,Shake
0.257,-0.538,1.999,-286.685,286.685,91.245,Shake
-1.772,-1.999,1.999,-199.622,99.059,12.801,Shake
-0.809,-0.618,1.418,280.709,-210.901,-38.885,Shake
0.251,1.895,-1.124,146.562,-284.358,-157.859,Shake
-0.327,1.920,-1.988,24.325,-167.107,-75.495,Shake
0.840,0.094,-0.446,-156.135,172.349,143.544,Shake
0.146,-0.113,1.999,-270.147,286.685,238.814,Shake
-1.999,-1.995,1.999,-45.036,88.918,-3.544,Shake
-0.890,0.170,0.895,285.889,-237.807,-95.235,Shake
0.078,1.997,-1.997,56.534,-286.685,-221.445,Shake
0.031,1.502,-1.995,101.990,-254.380,-87.876,Shake
0.117,0.628,-0.429,-50.759,134.304,155.146,Shake
0.183,-0.447,1.999,-242.568,286.685,177.231,Shake
-1.999,-1.602,1.948,-70.149,10.797,72.188,Shake
-1.157,0.023,0.602,213.465,-283.587,21.149,Shake
0.036,1.321,-0.579,187.014,-286.685,-129.859,Shake
-0.845,1.950,-1.975,32.375,-71.015,91.954,Shake
0.339,0.589,0.138,-248.351,237.274,69.948,Shake
1.482,-0.598,1.999,-77.700,286.685,85.418,Shake
-1.999,-1.786,1.999,-99.024,110.451,82.924,Shake
-0.720,0.205,0.299,243.163,-261.940,-3.089,Shake
0.415,1.960,-1.199,14.823,-286.685,-195.265,Shake
-0.218,1.603,-1.159,-15.785,4.375,18.069,Shake
0.525,0.047,0.737,-120.960,196.997,102.690,Shake
-0.418,-0.402,1.999,-83.064,286.685,130.602,Shake
-1.175,-0.542,1.982,66.238,-31.413,5.512,Shake
-0.683,0.730,-0.673,161.079,-236.136,-155.803,Shake
-0.098,1.770,-1.515,34.423,-286.685,-286.562,Shake
0.126,0.841,-1.498,-27.335,9.179,-62.002,Shake
0.881,0.722,1.999,-81.751,286.685,196.735,Shake
-1.648,-1.997,1.999,-251.589,267.969,124.924,Shake
-1.056,0.223,0.453,93.310,-81.559,50.356,Shake
-0.398,1.438,-0.891,267.295,-206.194,-87.045,Shake
0.353,1.344,-1.695,-34.300,-286.685,-148.697,Shake
0.405,0.211,0.425,-8.540,-69.073,110.198,Shake
0.355,-0.356,1.999,-130.016,283.973,111.396,Shake
-1.253,-0.333,1.607,84.901,66.859,124.425,Shake
-0.490,0.741,0.445,286.580,-96.311,21.683,Shake
0.054,1.013,-0.753,124.880,-154.254,-48.064,Shake
0.248,1.385,-1.189,-190.531,41.877,1.487,Shake
0.057,-0.372,1.409,-59.404,277.034,89.591,Shake
-0.914,-0.182,1.999,-71.864,281.234,114.249,Shake
-1.113,-1.108,1.999,19.189,-207.812,71.899,Shake
0.384,0.986,-0.944,26.031,-283.334,-118.720,Shake
0.082,1.931,-1.689,76.632,-12.075,29.514,Shake
0.428,1.017,-1.121,6.571,212.564,122.570,Shake
-0.235,-0.618,1.999,-182.788,282.686,167.309,Shake
-1.848,-0.963,1.999,-96.145,-154.753,14.840,Shake
-0.524,0.150,0.660,164.631,-246.479,-73.728,Shake
0.362,1.263,-1.385,259.910,-122.185,-113.592,Shake
0.108,1.651,-1.875,94.981,-49.193,-92.995,Shake
0.608,0.082,-0.257,-188.318,94.351,-73.342,Shake
-0.485,-0.412,1.999,-176.881,-49.787,-19.766,Shake
-0.571,-0.751,1.999,192.080,-96.338,-78.400,Shake
-0.246,0.125,1.046,208.539,6.624,-101.605,Shake
0.165,1.772,-1.997,-12.644,163.791,-114.450,Shake
0.172,1.269,-1.641,-69.326,-10.334,-60.191,Shake
0.267,-0.101,1.464,-90.493,-47.390,-47.390,Shake
0.313,-0.491,1.999,-118.895,-68.206,-23.730,Shake
-0.354,-1.490,1.999,37.494,-12.057,41.597,Shake
-0.061,0.481,-0.367,223.256,96.224,38.185,Shake
-0.089,1.718,-1.997,275.677,-3.929,-75.906,Shake
0.152,1.423,-1.793,14.735,-164.701,-86.056,Shake
0.301,0.406,0.163,-283.631,-45.518,-19.661,Shake
-0.719,-1.075,1.999,-285.513,61.276,56.840,Shake
0.072,-1.620,1.999,169.645,-6.948,-28.534,Shake
0.084,0.007,1.119,286.685,-13.177,-1.426,Shake
-0.233,1.868,-1.961,236.836,70.560,-52.666,Shake
-0.185,1.290,-1.976,-109.139,-89.268,-34.580,Shake
0.323,-0.024,1.883,-275.214,89.110,-2.284,Shake
-0.064,-0.979,1.999,-266.630,-0.149,-27.282,Shake
0.122,-1.995,1.999,46.524,-20.843,-76.562,Shake
-0.375,0.174,0.774,286.685,-11.410,-26.941,Shake
-0.962,1.995,-1.983,21.788,-13.519,-70.324,Shake
-0.166,1.819,-1.997,-177.284,-206.719,-51.765,Shake
0.814,0.154,0.871,-184.459,51.835,68.871,Shake
-0.313,-1.319,1.999,-209.755,83.247,76.589,Shake
-0.194,-0.938,1.975,279.195,-40.749,-7.508,Shake
-0.511,1.304,-0.983,217.429,137.559,-9.012,Shake
-0.682,1.997,-1.997,-64.207,0.333,-52.159,Shake
-0.122,1.407,-1.886,-160.125,-125.808,-84.875,Shake
0.954,-1.150,1.946,-53.112,-129.010,5.784,Shake
0.666,-1.729,1.999,-49.245,-13.606,-9.424,Shake
-0.009,-0.897,1.831,210.306,54.897,9.354,Shake
-0.816,1.430,-1.274,280.840,128.398,-31.456,Shake
-0.428,1.572,-1.997,-19.320,-106.802,-45.106,Shake
-0.360,0.508,-1.155,-233.310,4.165,20.834,Shake
0.632,-0.540,1.999,-168.166,-5.416,76.309,Shake
0.376,-1.609,1.999,-29.995,63.289,14.324,Shake
-0.174,-0.101,1.645,239.155,21.761,-64.269,Shake
-0.380,1.246,-0.556,108.885,77.026,-63.796,Shake
-0.523,1.664,-1.997,-58.284,-74.121,-46.891,Shake
-0.223,1.068,-1.484,-84.289,0.096,-2.371,Shake
0.256,-0.165,1.992,-74.016,112.893,60.524,Shake
-0.365,-1.091,1.999,-57.024,-43.059,31.500,Shake
-0.131,-0.351,1.970,150.115,-23.336,7.761,Shake
-0.368,0.882,-0.779,125.457,23.993,-10.833,Shake
-0.575,1.927,-1.997,176.181,-116.533,-57.199,Shake
-0.331,0.899,-1.614,-187.565,-1.129,-10.045,Shake
-0.078,-0.516,1.999,-254.424,69.650,74.979,Shake
0.037,-1.484,1.999,-220.264,-70.560,8.531,Shake
0.123,-0.961,1.999,142.818,-2.713,-13.746,Shake
-0.445,1.011,-1.129,237.816,39.533,-71.164,Shake
-0.827,1.624,-1.997,171.938,-113.610,-23.581,Shake
-0.805,1.145,-1.440,-209.773,128.634,87.150,Shake
0.099,-0.124,1.614,-283.579,234.447,89.723,Shake
-0.227,-1.805,1.999,-181.361,-82.442,-45.430,Shake
0.151,-0.490,1.999,149.538,-68.355,-67.655,Shake
-0.259,1.140,-0.339,146.204,92.129,-41.825,Shake
-1.117,1.997,-1.997,67.007,3.754,-27.536,Shake
-0.736,1.473,-1.984,-86.345,-11.743,26.040,Shake
0.633,-0.448,1.974,-172.760,63.438,61.880,Shake
0.218,-1.999,1.999,-77.158,-0.236,-27.694,Shake
-0.210,-1.463,1.999,173.206,-23.914,-31.903,Shake
-0.116,0.648,0.261,254.100,-84.368,-18.147,Shake
-1.119,1.953,-1.997,168.385,-124.364,-60.077,Shake
-0.715,1.272,-1.918,-133.744,150.640,60.926,Shake
0.898,0.110,0.777,-285.416,215.495,94.456,Shake
0.260,-1.905,1.999,-272.414,-58.940,-36.225,Shake
-0.597,-1.418,1.999,208.084,-93.581,-26.845,Shake
0.091,0.490,0.536,245.928,-78.838,-45.290,Shake
-1.085,1.760,-1.973,59.588,-171.465,-46.751,Shake
-1.142,1.848,-1.971,-12.101,-66.806,-19.722,Shake
0.380,0.055,-1.055,-142.161,262.133,106.418,Shake
-0.186,-1.432,1.999,-229.443,80.535,53.786,Shake
-0.291,-1.868,1.999,202.300,-22.636,-27.108,Shake
0.324,-0.123,1.789,242.069,-66.395,16.188,Shake
-1.220,1.811,-1.927,162.899,-242.191,-37.870,Shake
-1.202,1.661,-1.604,49.228,-109.620,-11.139,Shake
0.820,0.362,1.073,-250.241,283.272,135.844,Shake
-0.707,-0.069,1.999,-286.685,267.496,91.499,Shake
-0.414,-1.999,1.999,19.819,125.694,-48.886,Shake
-0.453,0.509,0.710,286.685,-224.665,-105.971,Shake
-0.378,1.314,-0.676,200.926,-271.346,-219.083,Shake
-1.007,1.163,-1.909,25.069,-35.945,-13.615,Shake
0.239,1.171,-0.381,-178.727,195.029,98.560,Shake
-0.313,-0.567,1.938,-286.685,199.771,217.464,Shake
-0.404,-1.729,1.999,-34.423,-40.661,-18.025,Shake
-0.082,0.012,1.391,285.696,-140.079,-108.631,Shake
0.026,0.745,-0.235,227.176,-184.634,-144.751,Shake
-1.014,1.459,-1.196,40.084,-101.981,-42.893,Shake
-0.155,1.145,-0.816,-106.444,231.131,113.925,Shake
-0.300,-0.073,1.702,-261.441,94.062,109.287,Shake
0.022,-1.341,1.999,1.094,-96.058,-23.625,Shake
0.045,0.112,1.436,285.346,-153.764,-127.085,Shake
0.274,0.540,0.374,286.685,-192.622,-93.590,Shake
-1.449,1.084,-0.833,45.850,30.844,80.369,Shake
-0.758,0.675,-1.366,-184.074,285.635,50.803,Shake
0.745,0.662,1.741,27.764,204.934,-120.925,Shake
-0.543,-0.127,1.991,-57.566,144.253,-59.719,Shake
0.210,-0.635,1.999,92.872,-239.260,-42.910,Shake
-1.399,1.683,-0.313,-110.889,-282.100,48.982,Shake
-0.919,1.181,-1.591,157.938,-29.978,-36.487,Shake
-1.156,0.989,-1.266,-99.190,230.615,109.077,Shake
0.102,0.676,1.494,-95.244,286.685,131.250,Shake
0.282,-1.004,1.999,-143.544,79.476,-23.809,Shake
-1.056,-0.293,1.999,113.251,-146.851,-1.540,Shake
-0.368,0.966,0.927,50.776,-183.680,-66.955,Shake
-0.330,0.762,-1.945,-29.374,-111.370,-67.296,Shake
-0.476,1.348,-1.439,-11.944,90.956,35.682,Shake
-0.088,0.727,0.774,-155.085,252.333,154.438,Shake
-0.888,-1.238,1.999,-131.932,11.288,79.415,Shake
-1.107,-0.750,1.999,163.730,-181.414,-40.862,Shake
-0.256,0.357,0.644,181.143,-129.360,-78.435,Shake
-0.359,1.709,-1.829,240.275,20.204,5.766,Shake
0.222,1.288,-1.686,-97.283,155.768,45.229,Shake
-0.020,0.111,1.334,-267.978,150.150,79.695,Shake
-0.950,-1.077,1.999,-269.763,-43.575,65.756,Shake
-1.243,-0.734,1.999,135.669,-55.606,45.666,Shake
-0.192,0.455,-0.166,231.857,62.807,-38.290,Shake
-0.107,1.527,-1.997,189.227,-20.659,-12.066,Shake
0.236,1.471,-1.984,-53.594,-77.569,-21.219,Shake
0.327,0.631,-0.205,-251.396,29.216,-1.934,Shake
-1.029,-0.855,1.999,-215.976,-47.031,13.414,Shake
-0.856,-0.448,1.999,59.824,-74.944,-15.706,Shake
-0.302,-0.278,1.522,144.541,-114.966,-39.244,Shake
-0.122,1.038,-1.492,149.012,-91.061,-121.861,Shake
-0.217,1.438,-1.533,-12.031,5.714,-94.202,Shake
0.216,1.147,0.100,-195.913,247.091,45.833,Shake
-0.587,-0.564,1.999,-155.383,66.308,136.255,Shake
-1.165,-0.848,1.999,13.134,-99.304,135.292,Shake
-0.358,-0.163,1.781,157.027,-106.033,43.610,Shake
-0.522,1.067,-1.589,127.610,45.684,19.101,Shake
-0.153,1.271,-1.181,-14.630,6.860,-45.798,Shake
0.063,0.944,-0.562,-168.962,50.260,-61.355,Shake
-0.424,-0.558,1.973,-197.986,21.499,-36.452,Shake
-0.798,-0.766,1.999,43.164,-125.037,-44.371,Shake
0.100,-0.037,0.876,240.590,-189.315,-49.954,Shake
-0.151,0.949,-1.041,277.839,-53.874,-35.280,Shake
-0.600,1.650,-1.997,86.957,67.655,45.194,Shake
0.448,1.342,-1.046,-181.204,285.294,60.751,Shake
-0.724,-1.038,1.702,-209.361,225.671,41.737,Shake
-1.905,-0.778,1.999,-36.768,-79.231,-27.029,Shake
-0.881,-0.437,1.999,28.472,-286.685,-6.851,Shake
0.276,0.368,-0.290,75.066,-165.620,-87.649,Shake
-0.398,1.700,-1.593,170.643,-4.926,20.458,Shake
-0.321,1.421,-1.997,11.611,121.870,85.391,Shake
0.326,0.780,0.080,-249.769,219.012,136.824,Shake
-1.362,-0.692,1.999,-142.363,-21.849,62.107,Shake
-0.558,-0.384,1.999,257.057,-268.196,-94.421,Shake
0.297,-0.049,1.908,144.217,-135.844,-125.134,Shake
-0.483,1.205,-1.997,-66.264,41.641,-55.370,Shake
-0.665,1.585,-1.995,42.744,-24.903,-25.034,Shake
1.028,0.350,0.847,-117.329,193.533,-14.333,Shake
-0.491,-0.121,1.999,-166.583,90.134,-1.899,Shake
-0.305,-1.245,1.999,78.592,-18.664,-146.878,Shake
-0.406,0.099,1.423,156.004,-55.020,-25.856,Shake
-0.495,1.339,-1.997,64.444,-196.184,-126.674,Shake
-0.459,1.277,-1.808,-35.665,-134.557,-95.077,Shake
0.404,0.905,-0.864,-144.296,231.831,58.161,Shake
-0.991,-0.019,1.999,-105.630,207.576,51.931,Shake
-0.106,-0.532,1.999,131.548,-29.820,-149.476,Shake
-0.363,0.325,1.470,49.980,-225.820,-77.744,Shake
-1.500,0.954,-1.997,103.723,-249.340,-169.391,Shake
-0.913,1.212,-1.460,31.036,-55.956,-34.772,Shake
0.076,0.384,-0.659,-123.882,257.486,63.149,Shake
0.035,0.815,1.999,-91.149,286.685,67.340,Shake
-0.585,-1.311,1.999,18.874,55.667,-40.749,Shake
-1.239,-0.218,0.401,145.521,-224.210,30.739,Shake
-0.755,1.138,-0.670,150.570,-286.685,-122.859,Shake
